Time	Amp	Volt	AH	Temp_1		
6236.2	0	1.98	21.4	32.5	
6237.2	0	1.98	21.4	32.5	
6238.2	0	1.98	21.4	32.5	
6239.2	0	1.98	21.4	32.5	
6240.2	0	1.98	21.4	32.5	
6241.2	0	1.98	21.4	32.5	
6242.2	0	1.98	21.4	32.5	
6243.2	0	1.98	21.4	32.5	
6244.2	0	1.98	21.4	32.5	
6245.2	0	1.98	21.4	32.5	
6246.2	0	1.98	21.4	32.5	
6247.2	0	1.98	21.4	32.5	
6248.2	0	1.98	21.4	32.5	
6249.2	0	1.98	21.4	32	
6250.2	0	1.98	21.4	32.5	
6251.2	0	1.98	21.4	32.5	
6252.2	0	1.98	21.4	32	
6253.2	0	1.98	21.4	32.5	
6254.2	0	1.98	21.4	32.5	
6255.2	0	1.98	21.4	32.5	
6256.2	0	1.98	21.4	32.5	
6257.2	0	1.97	21.4	32.5	
6258.2	0	1.98	21.4	32.5	
6259.2	0	1.97	21.4	32.5	
6260.2	0	1.98	21.4	32.5	
6261.2	0	1.97	21.4	32.5	
6262.2	0	1.97	21.4	32.5	
6263.2	0	1.98	21.4	32.5	
6264.2	0	1.97	21.4	32.5	
6265.2	0	1.97	21.4	32.5	
6266.2	0	1.97	21.4	32.5	
6267.2	0	1.97	21.4	32	
6268.2	0	1.97	21.4	32.5	
6269.2	0	1.97	21.4	32.5	
6270.2	0	1.97	21.4	32.5	
6271.2	0	1.97	21.4	32.5	
6272.2	0	1.97	21.4	32.5	
